0.000000000,0.000000000,1.100000000,1.100000000
-0.383936999,-0.103208473,1.100000000,1.100000000
-0.767875350,-0.206411695,1.100000000,1.100000000
-1.151814019,-0.309611257,1.100000000,1.100000000
-1.535752211,-0.412809070,1.100000000,1.100000000
-1.919689130,-0.516006723,1.100000000,1.100000000
-2.303623742,-0.619205967,1.100000000,1.100000000
-2.687555331,-0.722408632,1.100000000,1.100000000
-3.071483021,-0.825616309,1.100000000,1.100000000
-3.455406018,-0.928830510,1.100000000,1.100000000
-3.839324480,-1.032051235,1.100000000,1.100000000
-4.223238646,-1.135278244,1.100000000,1.100000000
-4.607148595,-1.238511380,1.100000000,1.100000000
-4.991054566,-1.341750482,1.100000000,1.100000000
-5.374956799,-1.444995312,1.100000000,1.100000000
-5.758855531,-1.548245552,1.100000000,1.100000000
-6.142750921,-1.651501202,1.100000000,1.100000000
-6.526643129,-1.754761864,1.100000000,1.100000000
-6.910532394,-1.858027458,1.100000000,1.100000000
-7.294418954,-1.961297747,1.100000000,1.100000000
-7.678302967,-2.064572570,1.100000000,1.100000000
-8.062184674,-2.167851689,1.100000000,1.100000000
-8.446064233,-2.271134786,1.100000000,1.100000000
-8.829941803,-2.374421861,1.100000000,1.100000000
-9.213817781,-2.477712595,1.100000000,1.100000000
-9.597692169,-2.581006751,1.100000000,1.100000000
-9.981565204,-2.684304247,1.100000000,1.100000000
-10.365437205,-2.787604767,1.100000000,1.100000000
-10.749308251,-2.890908151,1.100000000,1.100000000
-11.133178581,-2.994214240,1.100000000,1.100000000
-11.517048434,-3.097522715,1.100000000,1.100000000
-11.900917968,-3.200833498,1.100000000,1.100000000
-12.284787423,-3.304146270,1.100000000,1.100000000
-12.668657037,-3.407460951,1.100000000,1.100000000
-13.052526890,-3.510777223,1.100000000,1.100000000
-13.436397220,-3.614094927,1.100000000,1.100000000
-13.820268346,-3.717413904,1.100000000,1.100000000
-14.204140347,-3.820733836,1.100000000,1.100000000
-14.588013461,-3.924054643,1.100000000,1.100000000
-14.971887928,-4.027376086,1.100000000,1.100000000
-15.355763827,-4.130697927,1.100000000,1.100000000
-15.739641556,-4.234020007,1.100000000,1.100000000
-16.123521195,-4.337342086,1.100000000,1.100000000
-16.507402981,-4.440663927,1.100000000,1.100000000
-16.891287074,-4.543985371,1.100000000,1.100000000
-17.275173713,-4.647306257,1.100000000,1.100000000
-17.659063058,-4.750626348,1.100000000,1.100000000
-18.042955425,-4.853945404,1.100000000,1.100000000
-18.426850895,-4.957263268,1.100000000,1.100000000
-18.810749706,-5.060579619,1.100000000,1.100000000
-19.194652098,-5.163894459,1.100000000,1.100000000
-19.578558228,-5.267207470,1.100000000,1.100000000
-19.962468337,-5.370518412,1.100000000,1.100000000
-20.346382582,-5.473827126,1.100000000,1.100000000
-20.730301203,-5.577133374,1.100000000,1.100000000
-21.114224359,-5.680437076,1.100000000,1.100000000
-21.498152288,-5.783737834,1.100000000,1.100000000
-21.882085229,-5.887035649,1.100000000,1.100000000
-22.266023342,-5.990330123,1.100000000,1.100000000
-22.649966864,-6.093621176,1.100000000,1.100000000
-23.033915955,-6.196908569,1.100000000,1.100000000
-23.417870775,-6.300192143,1.100000000,1.100000000
-23.801831640,-6.403471580,1.100000000,1.100000000
-24.185797518,-6.506746562,1.100000000,1.100000000
-24.569763157,-6.610015657,1.100000000,1.100000000
-24.953722113,-6.713277354,1.100000000,1.100000000
-25.337668022,-6.816529980,1.100000000,1.100000000
-25.721594519,-6.919772106,1.100000000,1.100000000
-26.105495161,-7.023002059,1.100000000,1.100000000
-26.489363740,-7.126218249,1.100000000,1.100000000
-26.873193735,-7.229419243,1.100000000,1.100000000
-27.256978781,-7.332603372,1.100000000,1.100000000
-27.640712592,-7.435769043,1.100000000,1.100000000
-28.024388644,-7.538914666,1.100000000,1.100000000
-28.408000733,-7.642038809,1.100000000,1.100000000
-28.791542415,-7.745139800,1.100000000,1.100000000
-29.175009393,-7.848217323,1.100000000,1.100000000
-29.558476530,-7.951318474,1.100000000,1.100000000
-29.942119566,-8.054550734,1.100000000,1.100000000
-30.326120767,-8.158025324,1.100000000,1.100000000
-30.710662476,-8.261853702,1.100000000,1.100000000
-31.095926878,-8.366147169,1.100000000,1.100000000
-31.482096237,-8.471017103,1.100000000,1.100000000
-31.869050581,-8.576336851,1.100000000,1.100000000
-32.252201719,-8.678462955,1.100000000,1.100000000
-32.624872061,-8.772384221,1.100000000,1.100000000
-32.999935945,-8.872591896,1.100000000,1.100000000
-33.396885789,-8.994200872,1.100000000,1.100000000
-33.801994330,-9.095399187,1.100000000,1.100000000
-34.193157063,-9.120088009,1.100000000,1.100000000
-34.550165242,-9.020283527,1.100000000,1.100000000
-34.866458067,-8.806431215,1.100000000,1.100000000
-35.141453500,-8.514571756,1.100000000,1.100000000
-35.374622809,-8.180804786,1.100000000,1.100000000
-35.570474549,-7.832287054,1.100000000,1.100000000
-35.744338097,-7.476964363,1.100000000,1.100000000
-35.912944541,-7.120294141,1.100000000,1.100000000
-36.089982958,-6.766799105,1.100000000,1.100000000
-36.277394451,-6.417391691,1.100000000,1.100000000
-36.474284008,-6.072112791,1.100000000,1.100000000
-36.679756855,-5.731003297,1.100000000,1.100000000
-36.892917899,-5.394104180,1.100000000,1.100000000
-37.112872367,-5.061456254,1.100000000,1.100000000
-37.338724769,-4.733099058,1.100000000,1.100000000
-37.569500138,-4.408787001,1.100000000,1.100000000
-37.804049039,-4.087652278,1.100000000,1.100000000
-38.041199443,-3.768745221,1.100000000,1.100000000
-38.279778923,-3.451116004,1.100000000,1.100000000
-38.518615372,-3.133814878,1.100000000,1.100000000
-38.756536521,-2.815892097,1.100000000,1.100000000
-38.992388560,-2.496412470,1.100000000,1.100000000
-39.225715073,-2.174995480,1.100000000,1.100000000
-39.456956962,-1.851973832,1.100000000,1.100000000
-39.686614161,-1.527727091,1.100000000,1.100000000
-39.915186526,-1.202635060,1.100000000,1.100000000
-40.143173911,-0.877077383,1.100000000,1.100000000
-40.371076250,-0.551433627,1.100000000,1.100000000
-40.599306044,-0.226017402,1.100000000,1.100000000
-40.827926461,0.099122760,1.100000000,1.100000000
-41.056913316,0.424004444,1.100000000,1.100000000
-41.286242424,0.748645150,1.100000000,1.100000000
-41.515889600,1.073062460,1.100000000,1.100000000
-41.745830658,1.397273958,1.100000000,1.100000000
-41.976041493,1.721297225,1.100000000,1.100000000
-42.206497839,2.045149763,1.100000000,1.100000000
-42.437175512,2.368849234,1.100000000,1.100000000
-42.668050406,2.692413141,1.100000000,1.100000000
-42.899098257,3.015859065,1.100000000,1.100000000
-43.130294958,3.339204588,1.100000000,1.100000000
-43.361616244,3.662467213,1.100000000,1.100000000
-43.593038011,3.985664602,1.100000000,1.100000000
-43.824535993,4.308814337,1.100000000,1.100000000
-44.056086005,4.631933840,1.100000000,1.100000000
-44.287664021,4.955040773,1.100000000,1.100000000
-44.519245697,5.278152718,1.100000000,1.100000000
-44.750806927,5.601287257,1.100000000,1.100000000
-44.982323525,5.924461892,1.100000000,1.100000000
-45.213771227,6.247694207,1.100000000,1.100000000
-45.445126007,6.571001782,1.100000000,1.100000000
-45.676363521,6.894402199,1.100000000,1.100000000
-45.907459662,7.217912962,1.100000000,1.100000000
-46.138390246,7.541551731,1.100000000,1.100000000
-46.369131087,7.865336009,1.100000000,1.100000000
-46.599658080,8.189283459,1.100000000,1.100000000
-46.829885780,8.513449370,1.100000000,1.100000000
-47.059252837,8.838184272,1.100000000,1.100000000
-47.286974503,9.163976879,1.100000000,1.100000000
-47.512264837,9.491316863,1.100000000,1.100000000
-47.734337660,9.820693816,1.100000000,1.100000000
-47.952407033,10.152597331,1.100000000,1.100000000
-48.165686855,10.487516997,1.100000000,1.100000000
-48.373634153,10.825788944,1.100000000,1.100000000
-48.576737325,11.167098364,1.100000000,1.100000000
-48.775758284,11.510957575,1.100000000,1.100000000
-48.971458946,11.856879054,1.100000000,1.100000000
-49.164601384,12.204375119,1.100000000,1.100000000
-49.355947431,12.552958167,1.100000000,1.100000000
-49.546258447,12.902141072,1.100000000,1.100000000
-49.736074302,13.251576013,1.100000000,1.100000000
-49.925407327,13.601247634,1.100000000,1.100000000
-50.114192685,13.951189112,1.100000000,1.100000000
-50.302365535,14.301433542,1.100000000,1.100000000
-50.489861040,14.652014179,1.100000000,1.100000000
-50.676614441,15.002964196,1.100000000,1.100000000
-50.862560898,15.354316692,1.100000000,1.100000000
-51.047635573,15.706104919,1.100000000,1.100000000
-51.231773627,16.058361893,1.100000000,1.100000000
-51.414910301,16.411120951,1.100000000,1.100000000
-51.596980678,16.764415265,1.100000000,1.100000000
-51.777920076,17.118277853,1.100000000,1.100000000
-51.957663579,17.472741968,1.100000000,1.100000000
-52.136164964,17.827831240,1.100000000,1.100000000
-52.313459633,18.183527530,1.100000000,1.100000000
-52.489605583,18.539801162,1.100000000,1.100000000
-52.664660652,18.896622303,1.100000000,1.100000000
-52.838682757,19.253961438,1.100000000,1.100000000
-53.011729816,19.611788812,1.100000000,1.100000000
-53.183859745,19.970074671,1.100000000,1.100000000
-53.355130383,20.328789420,1.100000000,1.100000000
-53.525599726,20.687903305,1.100000000,1.100000000
-53.695325612,21.047386651,1.100000000,1.100000000
-53.864365958,21.407209784,1.100000000,1.100000000
-54.032778681,21.767343028,1.100000000,1.100000000
-54.200621620,22.127756630,1.100000000,1.100000000
-54.367952850,22.488420916,1.100000000,1.100000000
-54.534830050,22.849306210,1.100000000,1.100000000
-54.701311296,23.210382837,1.100000000,1.100000000
-54.867454427,23.571621124,1.100000000,1.100000000
-55.033317439,23.932991316,1.100000000,1.100000000
-55.198958089,24.294463738,1.100000000,1.100000000
-55.364434296,24.656008715,1.100000000,1.100000000
-55.529804057,25.017596574,1.100000000,1.100000000
-55.695125287,25.379197639,1.100000000,1.100000000
-55.860455826,25.740782157,1.100000000,1.100000000
-56.025853511,26.102320452,1.100000000,1.100000000
-56.191376418,26.463782849,1.100000000,1.100000000
-56.357082305,26.825139676,1.100000000,1.100000000
-56.523029169,27.186361176,1.100000000,1.100000000
-56.689257346,27.547426427,1.100000000,1.100000000
-56.855656251,27.908390004,1.100000000,1.100000000
-57.022037734,28.269344990,1.100000000,1.100000000
-57.188213164,28.630384942,1.100000000,1.100000000
-57.353993755,28.991603260,1.100000000,1.100000000
-57.519190878,29.353093502,1.100000000,1.100000000
-57.683615743,29.714949069,1.100000000,1.100000000
-57.847264295,30.077177837,1.100000000,1.100000000
-58.010995586,30.439387113,1.100000000,1.100000000
-58.175920942,30.801067098,1.100000000,1.100000000
-58.343151692,31.161707994,1.100000000,1.100000000
-58.513799083,31.520800080,1.100000000,1.100000000
-58.688974442,31.877833638,1.100000000,1.100000000
-58.869789334,32.232298231,1.100000000,1.100000000
-59.057475139,32.583403305,1.100000000,1.100000000
-59.253576368,32.929624872,1.100000000,1.100000000
-59.459688135,33.269320803,1.100000000,1.100000000
-59.677208885,33.601010469,1.100000000,1.100000000
-59.903789946,33.926292401,1.100000000,1.100000000
-60.133723526,34.249525432,1.100000000,1.100000000
-60.361235002,34.575125512,1.100000000,1.100000000
-60.583524459,34.905183072,1.100000000,1.100000000
-60.802320025,35.238248830,1.100000000,1.100000000
-61.019729634,35.572576754,1.100000000,1.100000000
-61.237861141,35.906420576,1.100000000,1.100000000
-61.458822637,36.238034345,1.100000000,1.100000000
-61.684722057,36.565671712,1.100000000,1.100000000
-61.917304874,36.887884746,1.100000000,1.100000000
-62.156561938,37.204669151,1.100000000,1.100000000
-62.401953618,37.516456920,1.100000000,1.100000000
-62.652940121,37.823680204,1.100000000,1.100000000
-62.908981575,38.126771076,1.100000000,1.100000000
-63.169538347,38.426161609,1.100000000,1.100000000
-63.434070646,38.722284112,1.100000000,1.100000000
-63.702038680,39.015570579,1.100000000,1.100000000
